order_id,customer_id,order_amount,currency,order_date,status,country_code,payment_method,fraud_flag,delivery_days,customer_age,product_category
11659,12262,367.3545483,INR,7-17-27,Completed,CA,PayPal,No,2,46,Automotive
11660,14026,357.930262,USD,7-18-27,Completed,CA,Bitcoin,No,4,24,Home & Kitchen
11661,12726,110.2640636,USD,7-19-27,Completed,UK,Credit Card,No,6,51,Electronics
11662,8954,493.849668,EUR,7-20-27,Completed,XX,PayPal,No,1,73,Electronics
11663,9293,164.7990907,GBP,7-21-27,Cancelled,DE,Credit Card,No,7,48,Automotive
11664,14679,377.4251677,BTC,7-22-27,Completed,UK,Credit Card,No,13,72,Clothing
11665,12593,26.61084424,USD,7-23-27,Completed,CA,Credit Card,No,12,25,Automotive
11666,8273,262.5264652,INR,7-24-27,Completed,IN,Bitcoin,No,13,39,Electronics
11667,11272,20.85635417,INR,7-25-27,Completed,IN,Bank Transfer,No,3,56,Automotive
11668,13041,282.4157681,BTC,7-26-27,Completed,IN,Credit Card,No,3,53,Electronics
11669,5516,84.98852945,EUR,7-27-27,Completed,CA,Bank Transfer,No,8,35,Toys
11670,14158,107.7158737,GBP,7-28-27,Completed,IN,Credit Card,No,3,31,Automotive
11671,10779,168.6354397,BTC,7-29-27,Completed,US,Bank Transfer,No,2,43,Electronics
11672,9051,356.4700629,EUR,7-30-27,Completed,CA,Bank Transfer,No,9,72,Home & Kitchen
11673,11911,429.4647676,BTC,7-31-27,Cancelled,IN,Bitcoin,No,11,40,Clothing
11674,9821,81.00731824,USD,8-1-27,Completed,IN,Bank Transfer,No,8,56,Electronics
11675,10694,278.0930231,EUR,8-2-27,Completed,DE,Bitcoin,No,6,60,Automotive
11676,8662,439.3445062,GBP,8-3-27,Completed,US,Bitcoin,No,13,67,Home & Kitchen
11677,5214,269.2280565,USD,8-4-27,Completed,UK,PayPal,No,13,36,Automotive
11678,7037,171.5313204,BTC,8-5-27,Completed,IN,Bank Transfer,No,1,37,Automotive
11679,8481,141.393817,INR,8-6-27,Completed,UK,Credit Card,No,6,29,Automotive
11680,10765,413.1857651,EUR,8-7-27,Cancelled,DE,Bitcoin,No,12,42,Toys
11681,13976,398.7465952,INR,8-8-27,Cancelled,US,Bitcoin,No,6,51,Electronics
11682,10303,37.99526434,INR,8-9-27,Completed,CA,Bitcoin,No,2,73,Clothing
11683,,199.9997476,USD,8-10-27,Completed,CA,PayPal,No,3,25,Home & Kitchen
11684,5145,431.434824,EUR,8-11-27,Completed,IN,PayPal,Yes,13,29,Automotive
11685,7262,444.2401035,BTC,8-12-27,Completed,IN,PayPal,No,13,40,Electronics
11686,6415,396.398929,BTC,8-13-27,Completed,IN,Bank Transfer,No,1,18,Automotive
11687,10652,163.3808321,BTC,8-14-27,Completed,IN,PayPal,No,2,26,Home & Kitchen
11688,5158,412.1646808,BTC,8-15-27,Cancelled,IN,Credit Card,No,14,52,Toys
11689,14764,483.872047,EUR,8-16-27,Refunded,IN,Bitcoin,No,10,23,Automotive
11690,11899,273.4799348,GBP,8-17-27,Completed,UK,Bank Transfer,No,2,60,Clothing
11691,11167,102.2256006,GBP,8-18-27,Completed,DE,Bank Transfer,No,7,56,Electronics
11692,12583,26.23995738,EUR,8-19-27,Completed,IN,Bitcoin,No,4,24,Automotive
11693,11924,475.610986,INR,8-20-27,Completed,IN,Bank Transfer,No,1,32,Home & Kitchen
11694,5688,356.0313614,BTC,8-21-27,Completed,US,PayPal,No,1,65,Clothing
11695,7503,102.3281918,GBP,8-22-27,Completed,CA,Bitcoin,No,11,28,Clothing
11696,13579,431.316071,BTC,8-23-27,Completed,IN,PayPal,No,3,38,Electronics
11697,12916,146.4104418,INR,8-24-27,Completed,CA,Bitcoin,No,3,47,Electronics
11698,7796,375.2766862,GBP,8-25-27,Completed,DE,Bitcoin,No,14,31,Electronics
11699,10336,281.7401696,INR,8-26-27,Completed,DE,PayPal,No,11,22,Automotive
11700,10533,39.47248856,GBP,8-27-27,Completed,CA,PayPal,No,11,45,Toys
11701,14254,251.6570094,USD,8-28-27,Completed,IN,Bank Transfer,No,4,41,Automotive
11702,7429,370.0682663,BTC,8-29-27,Completed,UK,Bank Transfer,No,2,47,Automotive
11703,10017,290.3362028,BTC,8-30-27,Completed,US,PayPal,No,8,42,Automotive
11704,9201,291.3696334,USD,8-31-27,Completed,UK,Credit Card,No,2,53,Automotive
11705,8646,466.8620284,EUR,9-1-27,Completed,DE,PayPal,No,1,31,Electronics
11706,11230,229.41304,INR,9-2-27,Completed,CA,Credit Card,No,9,51,Clothing
11707,11221,241.9048036,EUR,9-3-27,Completed,DE,Bitcoin,No,3,27,Automotive
11708,,138.8764566,USD,9-4-27,Cancelled,DE,PayPal,No,3,71,Automotive
11709,6806,74.86488537,GBP,9-5-27,Cancelled,UK,Credit Card,No,4,27,Toys
11710,7969,322.3388971,INR,9-6-27,Completed,UK,Credit Card,No,8,63,Electronics
11711,14437,486.1624162,INR,9-7-27,Completed,IN,Bank Transfer,No,7,52,Toys
11712,5847,487.7306839,EUR,9-8-27,Completed,IN,Bitcoin,No,1,40,Electronics
11713,11819,460.8107277,EUR,9-9-27,Completed,US,Bank Transfer,No,3,31,Toys
11714,5368,319.4006295,INR,9-10-27,Completed,IN,Credit Card,No,5,22,Electronics
11715,11178,254.1161982,INR,9-11-27,Cancelled,UK,Bitcoin,No,3,28,Electronics
11716,6933,62.3535667,BTC,9-12-27,Completed,DE,PayPal,No,14,35,Automotive
11717,5939,450.4503576,USD,9-13-27,Completed,CA,Bitcoin,No,8,45,Automotive
11718,9082,362.4655852,BTC,9-14-27,Completed,UK,Bank Transfer,No,2,46,Clothing
11719,5959,303.461873,BTC,9-15-27,Completed,UK,Bank Transfer,No,7,73,Clothing
11720,6935,259.4689887,USD,9-16-27,Completed,CA,PayPal,No,4,63,Automotive
11721,9630,354.42645,INR,9-17-27,Completed,IN,Bank Transfer,No,2,70,Toys
11722,5970,387.0084043,BTC,9-18-27,Completed,US,PayPal,No,3,39,Automotive
11723,7521,149.8822709,USD,9-19-27,Completed,UK,Bitcoin,No,6,41,Clothing
11724,5704,480.1383022,INR,9-20-27,Completed,UK,Credit Card,No,10,66,Clothing
11725,11019,97.28071924,GBP,9-21-27,Completed,DE,Credit Card,No,4,29,Toys
11726,5898,150.5139551,GBP,9-22-27,Cancelled,CA,Bitcoin,No,7,60,Toys
11727,11294,92.51895325,INR,9-23-27,Completed,XX,Credit Card,No,13,56,Clothing
11728,9575,177.624231,GBP,9-24-27,Completed,CA,PayPal,No,7,65,Automotive
11729,10480,496.4379736,EUR,9-25-27,Completed,CA,PayPal,No,11,66,Toys
11730,12003,290.7344322,EUR,9-26-27,Refunded,IN,Bank Transfer,No,12,60,Electronics
11731,7699,368.9900993,USD,9-27-27,Completed,IN,Credit Card,No,6,49,Clothing
11732,11814,486.8893486,INR,9-28-27,Completed,DE,Bitcoin,No,13,63,Toys
11733,12136,285.6406986,GBP,9-29-27,Completed,IN,Credit Card,No,14,34,Automotive
11734,14026,432.438328,INR,9-30-27,Completed,CA,Bitcoin,No,10,59,Clothing
11735,10823,492.854053,BTC,10-1-27,Completed,UK,Bitcoin,No,9,64,Automotive
11736,6789,407.5277008,GBP,10-2-27,Completed,CA,PayPal,No,7,24,Home & Kitchen
11737,6345,499.813038,BTC,10-3-27,Completed,CA,Bank Transfer,No,2,33,Home & Kitchen
11738,6373,283.6240831,USD,10-4-27,Completed,UK,PayPal,No,7,38,Home & Kitchen
11739,11635,33.1801611,INR,10-5-27,Completed,DE,PayPal,No,2,35,Clothing
11740,14361,155.1674715,INR,10-6-27,Completed,UK,Bank Transfer,No,13,38,Electronics
11741,5616,149.516465,GBP,10-7-27,Cancelled,US,Bank Transfer,No,1,34,Clothing
11742,11555,347.2762253,BTC,10-8-27,Completed,IN,Bitcoin,No,3,70,Automotive
11743,12549,142.8829227,USD,10-9-27,Completed,UK,Bitcoin,No,1,49,Automotive
11744,11263,289.7207647,BTC,10-10-27,Completed,UK,Bitcoin,No,3,21,Automotive
11745,12446,86.99115551,EUR,10-11-27,Cancelled,CA,Bank Transfer,No,1,49,Home & Kitchen
11746,8097,313.7225964,INR,10-12-27,Completed,CA,PayPal,No,10,45,Clothing
11747,14314,85.4407602,INR,10-13-27,Completed,DE,PayPal,No,12,39,Clothing
11748,12100,166.8224993,INR,10-14-27,Completed,DE,Credit Card,No,5,50,Home & Kitchen
11749,9313,100.2776174,INR,10-15-27,Completed,CA,Credit Card,No,5,50,Automotive
11750,6017,346.0097708,USD,10-16-27,Completed,US,Bitcoin,No,4,20,Clothing
11751,10482,141.8160639,EUR,10-17-27,Cancelled,DE,Bitcoin,No,2,56,Home & Kitchen
11752,5271,6.646335894,INR,10-18-27,Completed,CA,Bitcoin,No,2,56,Electronics
11753,9811,166.4236465,BTC,10-19-27,Completed,CA,PayPal,No,6,29,Automotive
11754,14589,440.2847738,EUR,10-20-27,Refunded,US,Bitcoin,No,2,38,Electronics
11755,9770,263.5823655,USD,10-21-27,Completed,DE,Bank Transfer,No,5,60,Automotive
11756,10306,490.1470241,USD,10-22-27,Refunded,XX,Bitcoin,No,2,71,Automotive
11757,12872,298.2341834,EUR,10-23-27,Completed,IN,Credit Card,No,12,20,Electronics
11758,14743,490.815242,EUR,10-24-27,Completed,US,PayPal,No,2,47,Toys
11759,9782,298.8088788,INR,10-25-27,Completed,CA,Bitcoin,No,4,68,Toys
11760,10577,362.2426503,INR,10-26-27,Completed,US,Bitcoin,No,12,42,Home & Kitchen
11761,6989,113.4376959,BTC,10-27-27,Completed,IN,PayPal,No,9,49,Home & Kitchen
11762,12943,42.20302543,USD,10-28-27,Completed,IN,Credit Card,No,9,41,Clothing
11763,11178,249.0374138,GBP,10-29-27,Completed,CA,PayPal,No,8,34,Electronics
11764,9278,130.8031207,EUR,10-30-27,Completed,XX,Bitcoin,No,14,56,Automotive
11765,7364,471.8046656,INR,10-31-27,Completed,DE,PayPal,No,7,44,Electronics
11766,5308,21.89006937,GBP,11-1-27,Completed,CA,Bitcoin,No,1,69,Toys
11767,7240,475.8812174,BTC,11-2-27,Completed,CA,Bitcoin,No,12,52,Electronics
11768,12355,56.40827803,EUR,11-3-27,Completed,IN,Bank Transfer,No,8,46,Home & Kitchen
11769,5499,375.8661286,GBP,11-4-27,Completed,UK,Bank Transfer,No,6,43,Electronics
11770,7786,391.4802358,BTC,11-5-27,Completed,UK,Bitcoin,No,1,74,Toys
11771,5100,254.7659485,USD,11-6-27,Completed,US,Bitcoin,No,8,21,Clothing
11772,5351,370.1107958,EUR,11-7-27,Completed,CA,PayPal,No,4,27,Automotive
11773,11702,10.45425338,GBP,11-8-27,Completed,UK,PayPal,No,8,60,Toys
11774,5713,203.2368505,USD,11-9-27,Completed,XX,Bank Transfer,No,12,49,Clothing
11775,7675,460.2368437,USD,11-10-27,Completed,CA,Credit Card,No,12,51,Toys
11776,13047,283.0610192,INR,11-11-27,Completed,UK,Bitcoin,No,13,32,Automotive
11777,13846,479.4422083,EUR,11-12-27,Completed,UK,PayPal,No,3,18,Electronics
11778,10989,349.8601065,EUR,11-13-27,Completed,US,Bitcoin,No,5,66,Toys
11779,10536,246.9037514,GBP,11-14-27,Completed,IN,Credit Card,No,11,34,Home & Kitchen
11780,11796,250.8483223,INR,11-15-27,Cancelled,US,Bank Transfer,No,13,33,Toys
11781,12741,499.8698895,EUR,11-16-27,Completed,US,Credit Card,No,4,68,Automotive
11782,7345,178.8615109,EUR,11-17-27,Completed,UK,Bank Transfer,No,9,25,Clothing
11783,8326,410.8655194,BTC,11-18-27,Cancelled,UK,Bank Transfer,No,12,54,Clothing
11784,9702,439.3770997,GBP,11-19-27,Cancelled,CA,Bank Transfer,No,8,65,Electronics
11785,6051,400.6060137,BTC,11-20-27,Completed,CA,Bitcoin,No,9,73,Home & Kitchen
11786,6262,356.4615415,INR,11-21-27,Completed,CA,Credit Card,No,10,70,Automotive
11787,12311,12.7739694,BTC,11-22-27,Completed,DE,PayPal,No,2,52,Electronics
11788,9736,109.4497607,BTC,11-23-27,Completed,DE,Bitcoin,No,11,39,Electronics
11789,7791,317.180247,BTC,11-24-27,Completed,XX,Bank Transfer,No,3,27,Electronics
11790,14651,315.9945496,BTC,11-25-27,Cancelled,IN,Credit Card,No,10,67,Automotive
11791,9963,122.9893878,INR,11-26-27,Completed,XX,Bank Transfer,No,7,19,Automotive
11792,9748,209.2711995,INR,11-27-27,Cancelled,US,Bank Transfer,No,9,47,Clothing
11793,6623,104.394572,BTC,11-28-27,Completed,US,Bank Transfer,No,14,36,Electronics
11794,11312,214.4295537,BTC,11-29-27,Completed,IN,PayPal,No,1,71,Toys
11795,12166,379.4998292,BTC,11-30-27,Completed,UK,Bitcoin,No,13,65,Clothing
11796,13637,25.51801276,EUR,12-1-27,Completed,US,Bank Transfer,No,3,68,Toys
11797,13860,397.1382959,USD,12-2-27,Completed,UK,Bank Transfer,No,8,43,Automotive
11798,6840,309.4865372,GBP,12-3-27,Completed,DE,PayPal,No,9,18,Automotive
11799,11604,367.9298111,GBP,12-4-27,Refunded,CA,Bitcoin,No,6,25,Toys
11800,10073,94.14047692,USD,12-5-27,Completed,DE,PayPal,No,6,67,Toys
11801,5841,114.4301563,INR,12-6-27,Completed,IN,Bank Transfer,No,6,22,Clothing
11802,11041,212.5801884,BTC,12-7-27,Completed,DE,Credit Card,No,6,61,Toys
11803,5383,68.75835037,USD,12-8-27,Completed,UK,Credit Card,No,10,60,Electronics
11804,7743,213.2203527,EUR,12-9-27,Completed,IN,Credit Card,No,4,56,Home & Kitchen
11805,13235,75.46973061,INR,12-10-27,Completed,XX,Bank Transfer,No,9,44,Automotive
11806,5622,168.8413933,BTC,12-11-27,Completed,DE,Bank Transfer,No,14,22,Clothing
11807,6387,363.7642145,INR,12-12-27,Completed,CA,PayPal,No,6,52,Clothing
11808,13822,284.5580317,USD,12-13-27,Completed,CA,Bitcoin,No,2,20,Clothing
11809,8033,46.25356642,USD,12-14-27,Completed,UK,Bank Transfer,No,12,41,Home & Kitchen
11810,12216,23.04109853,BTC,12-15-27,Completed,UK,Credit Card,No,8,73,Automotive
11811,6198,350.7114297,BTC,12-16-27,Completed,UK,Credit Card,No,12,39,Electronics
11812,,420.1601767,USD,12-17-27,Completed,UK,Bank Transfer,No,10,46,Toys
11813,11166,430.5862928,GBP,12-18-27,Completed,US,Bitcoin,No,8,74,Electronics
11814,9226,24.88052822,INR,12-19-27,Completed,DE,PayPal,Yes,11,37,Electronics
11815,12731,60.53133444,INR,12-20-27,Completed,DE,Credit Card,No,13,50,Home & Kitchen
11816,10122,390.4232922,EUR,12-21-27,Completed,US,PayPal,No,11,72,Home & Kitchen
11817,8040,124.4065927,INR,12-22-27,Completed,US,PayPal,No,6,62,Home & Kitchen
11818,14861,417.6965857,GBP,12-23-27,Completed,XX,Credit Card,No,6,24,Toys
11819,6388,250.6820776,BTC,12-24-27,Completed,XX,Bitcoin,No,9,44,Clothing
11820,7609,153.3546128,BTC,12-25-27,Completed,DE,Credit Card,No,3,43,Toys
11821,11742,324.6226569,GBP,12-26-27,Completed,US,PayPal,No,10,41,Home & Kitchen
11822,6404,307.2669334,EUR,12-27-27,Refunded,US,Bitcoin,No,13,68,Automotive
11823,7269,413.2122409,INR,12-28-27,Completed,UK,Bank Transfer,No,2,70,Toys
11824,9778,195.3895597,EUR,12-29-27,Completed,US,Bank Transfer,No,12,71,Automotive
11825,6594,326.844105,BTC,12-30-27,Completed,UK,Credit Card,No,13,37,Clothing
11826,12585,383.0627657,GBP,12-31-27,Completed,IN,Bitcoin,No,10,70,Electronics
11827,14996,299.1451906,EUR,1-1-28,Cancelled,DE,Bitcoin,No,6,36,Toys
11828,9924,171.5762815,EUR,1-2-28,Completed,CA,Bank Transfer,No,4,60,Electronics
11829,8362,68.56214753,EUR,1-3-28,Cancelled,UK,Bank Transfer,No,13,37,Clothing
11830,10539,455.4669565,USD,1-4-28,Completed,CA,Bitcoin,No,4,34,Home & Kitchen
11831,12876,385.9931406,BTC,1-5-28,Completed,US,Bank Transfer,No,13,57,Clothing
11832,7207,101.1789693,INR,1-6-28,Completed,UK,Credit Card,No,3,27,Electronics
11833,11158,68.54614875,INR,1-7-28,Completed,IN,PayPal,No,2,23,Automotive
11834,14802,76.54038446,BTC,1-8-28,Completed,IN,Bitcoin,No,9,24,Automotive
11835,14598,66.93766332,EUR,1-9-28,Completed,IN,Credit Card,No,13,32,Automotive
11836,13008,360.9017918,GBP,1-10-28,Completed,US,PayPal,No,3,25,Automotive
11837,5525,246.1920494,GBP,1-11-28,Cancelled,IN,Bank Transfer,No,6,59,Electronics
11838,12244,244.9600998,INR,1-12-28,Cancelled,UK,Bitcoin,No,4,19,Automotive
11839,8842,333.5667681,INR,1-13-28,Completed,IN,Credit Card,No,5,59,Home & Kitchen
11840,5165,164.2160838,BTC,1-14-28,Completed,CA,Bank Transfer,No,1,19,Clothing
11841,13603,91.51222827,INR,1-15-28,Completed,UK,Bitcoin,No,7,29,Home & Kitchen
11842,12635,351.7603716,USD,1-16-28,Completed,IN,Credit Card,No,14,21,Toys
11843,6057,155.5609185,INR,1-17-28,Completed,CA,Bank Transfer,No,14,74,Toys
11844,10176,420.7155069,GBP,1-18-28,Completed,CA,Bank Transfer,No,12,59,Clothing
11845,11522,316.6158764,INR,1-19-28,Completed,CA,Credit Card,No,4,38,Home & Kitchen
11846,12729,166.6826134,GBP,1-20-28,Completed,IN,PayPal,No,13,74,Automotive
11847,7745,420.2757047,INR,1-21-28,Cancelled,UK,Bank Transfer,No,11,46,Clothing
11848,5854,392.129356,BTC,1-22-28,Completed,IN,Bank Transfer,No,3,32,Home & Kitchen
11849,14089,424.9331184,EUR,1-23-28,Completed,IN,Credit Card,No,11,44,Electronics
11850,9025,181.4994996,GBP,1-24-28,Completed,IN,Credit Card,No,13,56,Electronics
11851,10645,188.1273962,USD,1-25-28,Completed,CA,Bitcoin,No,14,59,Electronics
11852,5399,23.55401275,EUR,1-26-28,Completed,CA,Credit Card,No,11,65,Automotive
11853,14235,128.5472839,GBP,1-27-28,Completed,DE,Bank Transfer,No,10,51,Automotive
11854,6529,288.7732271,USD,1-28-28,Cancelled,CA,Bitcoin,No,14,30,Home & Kitchen
11855,6291,129.9200067,EUR,1-29-28,Completed,XX,Bank Transfer,No,11,32,Home & Kitchen
11856,6464,40.3568472,GBP,1-30-28,Completed,US,Bitcoin,No,6,73,Toys
11857,11740,331.4967646,USD,1-31-28,Completed,IN,Bank Transfer,No,14,19,Clothing
11858,6791,320.6720086,USD,2-1-28,Completed,DE,Credit Card,No,8,20,Home & Kitchen
11859,11122,303.7395207,EUR,2-2-28,Completed,US,PayPal,No,10,70,Clothing
11860,13836,482.4358572,BTC,2-3-28,Refunded,US,Bitcoin,No,4,25,Electronics
11861,11590,28.94483653,EUR,2-4-28,Completed,DE,PayPal,No,11,57,Automotive
11862,8784,496.4633446,USD,2-5-28,Completed,UK,PayPal,No,13,68,Clothing
11863,11512,181.6909792,GBP,2-6-28,Completed,CA,PayPal,No,14,51,Toys
11864,9900,466.8146918,GBP,2-7-28,Cancelled,UK,Bank Transfer,No,11,73,Toys
11865,5707,212.5417983,INR,2-8-28,Cancelled,US,Bank Transfer,No,7,21,Clothing
11866,13742,192.9379714,BTC,2-9-28,Completed,UK,PayPal,No,4,63,Toys
11867,10592,233.0866366,BTC,2-10-28,Completed,CA,Bitcoin,No,11,43,Toys
11868,10292,10.68962879,INR,2-11-28,Completed,UK,PayPal,No,12,41,Electronics
11869,,248.9881272,EUR,2-12-28,Refunded,DE,Credit Card,No,9,20,Automotive
11870,7986,112.9885092,USD,2-13-28,Completed,DE,Bank Transfer,No,2,33,Home & Kitchen
11871,5213,456.5397512,USD,2-14-28,Completed,UK,Credit Card,No,10,18,Automotive
11872,6920,476.6319584,EUR,2-15-28,Completed,US,PayPal,No,14,46,Automotive
11873,12194,438.9898775,USD,2-16-28,Completed,IN,PayPal,Yes,7,47,Clothing
11874,13967,49.9833691,BTC,2-17-28,Completed,DE,PayPal,No,1,74,Toys
11875,11434,207.1935308,BTC,2-18-28,Completed,US,Credit Card,No,11,73,Toys
11876,9410,116.4395806,BTC,2-19-28,Completed,US,Credit Card,No,12,31,Clothing
11877,14581,425.0967703,GBP,2-20-28,Completed,IN,Credit Card,No,10,65,Clothing
11878,9143,462.8072928,GBP,2-21-28,Completed,IN,Credit Card,No,2,55,Electronics
11879,12208,104.8889003,USD,2-22-28,Completed,IN,Bank Transfer,No,14,51,Clothing
11880,8590,378.7387346,USD,2-23-28,Completed,XX,Credit Card,No,2,42,Toys
11881,13544,31.72425038,USD,2-24-28,Completed,US,Bitcoin,No,12,51,Electronics
11882,11939,455.3908503,INR,2-25-28,Completed,US,Credit Card,No,12,20,Automotive
11883,6005,322.6755548,USD,2-26-28,Completed,IN,Bitcoin,No,1,38,Home & Kitchen
11884,14455,462.4577339,INR,2-27-28,Completed,US,Bank Transfer,No,6,32,Home & Kitchen
11885,6311,477.2432743,GBP,2-28-28,Completed,UK,Bank Transfer,No,11,59,Toys
11886,8303,58.29687102,GBP,2-29-28,Completed,UK,Credit Card,No,6,34,Clothing
11887,13434,50.37722972,USD,3-1-28,Completed,XX,Credit Card,No,11,49,Automotive
11888,7071,53.52066832,INR,3-2-28,Completed,DE,Bank Transfer,No,8,23,Home & Kitchen
11889,9456,163.568918,USD,3-3-28,Refunded,IN,Credit Card,No,12,24,Toys
11890,14481,327.3277852,USD,3-4-28,Completed,US,Bank Transfer,No,14,28,Automotive
11891,10064,205.9518018,USD,3-5-28,Completed,DE,Bitcoin,No,7,32,Home & Kitchen
11892,,440.9209032,INR,3-6-28,Cancelled,IN,Bank Transfer,No,10,37,Home & Kitchen
11893,12290,312.3578256,BTC,3-7-28,Completed,IN,Credit Card,No,6,34,Clothing
11894,10478,268.8519632,BTC,3-8-28,Completed,DE,PayPal,No,9,43,Clothing
11895,8709,490.4208749,INR,3-9-28,Completed,UK,Credit Card,No,7,74,Clothing
11896,13247,191.2814967,USD,3-10-28,Completed,DE,Bank Transfer,No,7,27,Clothing
11897,13367,482.6613049,INR,3-11-28,Completed,US,Bitcoin,No,1,60,Home & Kitchen
11898,13656,110.1458391,INR,3-12-28,Completed,UK,PayPal,No,7,49,Automotive
11899,11970,58.2433095,BTC,3-13-28,Completed,IN,Bitcoin,No,11,21,Toys
11900,9049,484.1113125,GBP,3-14-28,Completed,US,Credit Card,No,14,55,Home & Kitchen
11901,6294,110.315832,INR,3-15-28,Completed,US,Bank Transfer,No,11,51,Clothing
11902,9794,492.467715,INR,3-16-28,Completed,IN,PayPal,No,5,35,Electronics
11903,13421,401.0126767,BTC,3-17-28,Completed,IN,Bitcoin,No,3,34,Electronics
11904,10967,280.7270657,INR,3-18-28,Completed,CA,Credit Card,No,12,23,Toys
11905,14884,423.1451115,INR,3-19-28,Completed,IN,Credit Card,No,13,19,Electronics
11906,8983,113.961968,GBP,3-20-28,Cancelled,CA,Credit Card,No,13,48,Toys
11907,9576,432.2156235,BTC,3-21-28,Completed,IN,Bank Transfer,No,5,60,Electronics
11908,11574,7.595989329,USD,3-22-28,Completed,UK,PayPal,No,2,30,Clothing
11909,13524,288.1082619,GBP,3-23-28,Completed,IN,Bank Transfer,No,10,23,Electronics
11910,6927,406.9977687,GBP,3-24-28,Completed,UK,Credit Card,No,14,61,Home & Kitchen
11911,7551,364.8942751,USD,3-25-28,Completed,IN,PayPal,No,11,50,Clothing
11912,12941,51.20965029,GBP,3-26-28,Completed,DE,Bitcoin,No,1,52,Automotive
11913,10162,372.8451798,GBP,3-27-28,Completed,US,Credit Card,No,9,61,Electronics
11914,5001,486.4158652,EUR,3-28-28,Completed,CA,Bank Transfer,No,4,27,Toys
11915,5351,140.9541465,BTC,3-29-28,Completed,US,PayPal,No,11,29,Automotive
11916,9726,229.7124685,GBP,3-30-28,Completed,IN,PayPal,No,13,71,Toys
11917,11150,263.7589369,INR,3-31-28,Cancelled,US,Credit Card,No,1,36,Toys
11918,7058,266.0175716,EUR,4-1-28,Completed,UK,Bitcoin,No,4,54,Electronics
11919,9906,203.0606189,GBP,4-2-28,Completed,UK,Credit Card,No,4,27,Electronics
11920,6330,228.1036645,EUR,4-3-28,Completed,DE,Bitcoin,No,12,47,Clothing
11921,9141,389.6096765,USD,4-4-28,Completed,DE,Bank Transfer,No,13,47,Automotive
11922,9166,186.7040604,EUR,4-5-28,Completed,CA,Credit Card,No,14,65,Electronics
11923,11888,233.9259848,GBP,4-6-28,Completed,US,Credit Card,No,5,29,Clothing
11924,12907,450.4278337,INR,4-7-28,Completed,US,Bank Transfer,No,10,36,Clothing
11925,12161,187.9976773,BTC,4-8-28,Completed,IN,Bank Transfer,No,12,69,Home & Kitchen
11926,5286,21.35735341,INR,4-9-28,Completed,CA,Bank Transfer,No,7,52,Clothing
11927,8432,349.1997957,GBP,4-10-28,Cancelled,UK,Bitcoin,No,10,66,Automotive
11928,12503,213.8990277,INR,4-11-28,Completed,DE,Bank Transfer,No,5,45,Home & Kitchen
11929,7561,413.3579307,USD,4-12-28,Completed,CA,PayPal,No,14,72,Home & Kitchen
11930,12558,427.2165434,INR,4-13-28,Completed,US,Bank Transfer,No,13,53,Clothing
11931,12556,206.5932634,USD,4-14-28,Completed,UK,Bank Transfer,No,9,31,Home & Kitchen
11932,12809,202.1963579,GBP,4-15-28,Completed,DE,PayPal,No,12,28,Toys
11933,9991,491.4698082,EUR,4-16-28,Completed,IN,PayPal,No,13,73,Home & Kitchen
11934,10587,214.0135558,GBP,4-17-28,Completed,XX,Bank Transfer,No,7,68,Home & Kitchen
11935,11134,392.2898658,INR,4-18-28,Completed,CA,Bank Transfer,No,9,50,Clothing
11936,7843,363.4599931,USD,4-19-28,Completed,CA,Bitcoin,No,14,53,Automotive
11937,6055,65.53638879,EUR,4-20-28,Completed,IN,PayPal,No,14,71,Home & Kitchen
11938,14235,232.5041928,USD,4-21-28,Completed,UK,Bitcoin,No,3,62,Automotive
11939,10127,328.4585672,GBP,4-22-28,Completed,US,Bank Transfer,No,4,41,Clothing
11940,7436,341.2259743,USD,4-23-28,Completed,UK,Credit Card,No,10,72,Home & Kitchen
11941,,270.4857688,BTC,4-24-28,Completed,UK,Bitcoin,No,6,60,Clothing
11942,12544,383.9092007,EUR,4-25-28,Completed,DE,Bitcoin,No,7,54,Electronics
11943,7654,378.9374968,BTC,4-26-28,Completed,IN,Bitcoin,No,2,73,Automotive
11944,12977,75.90107033,BTC,4-27-28,Completed,CA,Credit Card,No,6,37,Clothing
11945,11765,312.1444829,GBP,4-28-28,Completed,US,Bitcoin,No,12,48,Electronics
11946,13656,87.75307345,INR,4-29-28,Completed,DE,PayPal,No,14,47,Clothing
11947,11030,53.60318244,INR,4-30-28,Completed,UK,Bank Transfer,No,13,52,Home & Kitchen
11948,14219,118.3831454,BTC,5-1-28,Completed,CA,Bank Transfer,No,12,33,Automotive
11949,11606,386.0011984,EUR,5-2-28,Completed,CA,Bank Transfer,No,6,72,Automotive
11950,5507,223.2236426,BTC,5-3-28,Completed,DE,Bank Transfer,No,7,18,Toys
11951,6283,140.2771929,EUR,5-4-28,Completed,US,Credit Card,No,12,72,Home & Kitchen
11952,13404,74.61122863,GBP,5-5-28,Completed,DE,Bank Transfer,No,9,73,Clothing
11953,14022,435.3704859,GBP,5-6-28,Completed,CA,Bitcoin,No,4,25,Clothing
11954,7671,382.3127888,USD,5-7-28,Completed,US,Bank Transfer,No,2,41,Toys
11955,11818,477.7992913,EUR,5-8-28,Completed,DE,Credit Card,No,14,60,Electronics
11956,11246,100.6048439,GBP,5-9-28,Completed,CA,Credit Card,No,1,47,Toys
11957,10580,485.3009071,GBP,5-10-28,Completed,CA,Credit Card,No,11,52,Toys
